date;time;air_temperature;rel_humidity;precipitation;wind_speed;wind_direction;radiation;radiation_short
07/01/2022;12:00 am;12.32;100.00;0.0;1.02;158.01;0.00;0.00
07/01/2022;1:00 am;11.99;100.00;0.0;0.25;179.03;0.00;0.00
07/01/2022;2:00 am;12.09;100.00;0.0;1.34;204.02;0.00;0.00
07/01/2022;3:00 am;11.80;100.00;0.0;1.54;196.63;0.00;0.00
07/01/2022;4:00 am;11.56;100.00;0.0;1.59;213.79;0.00;0.00
07/01/2022;5:00 am;11.37;100.00;0.0;1.60;197.51;0.01;0.00
07/01/2022;6:00 am;10.63;100.00;0.0;1.46;232.79;0.29;21.00
07/01/2022;7:00 am;10.94;100.00;0.0;1.63;209.47;22.35;130.60
07/01/2022;8:00 am;12.50;100.00;0.0;2.06;183.52;99.79;320.60
07/01/2022;9:00 am;14.14;100.00;0.0;3.16;210.53;121.90;518.70
07/01/2022;10:00 am;15.52;94.84;0.0;2.76;237.80;19.77;696.80
07/01/2022;11:00 am;16.76;81.87;0.0;;230.06;;837.40
07/01/2022;12:00 pm;20.56;88.07;0.0;4.15;239.65;82.45;929.15
07/01/2022;1:00 pm;19.01;74.71;0.0;5.80;243.17;22.48;960.00
07/01/2022;2:00 pm;19.07;67.59;0.0;;241.85;;927.45
07/01/2022;3:00 pm;18.61;68.34;0.0;;277.57;;840.85
07/01/2022;4:00 pm;19.13;68.46;0.0;;255.31;;718.30
07/01/2022;5:00 pm;21.36;70.37;0.0;5.16;226.81;34.60;562.50
07/01/2022;6:00 pm;23.32;81.26;0.0;4.81;224.34;48.75;374.60
07/01/2022;7:00 pm;21.98;89.46;0.0;5.29;242.20;17.16;181.00
07/01/2022;8:00 pm;21.44;93.45;0.0;4.26;231.29;10.12;43.15
07/01/2022;9:00 pm;20.68;98.38;0.0;3.09;240.27;5.17;0.00
07/01/2022;10:00 pm;19.11;96.77;0.0;3.75;234.81;0.52;0.00
07/01/2022;11:00 pm;20.57;99.97;0.0;3.11;242.02;0.00;0.00
07/02/2022;12:00 am;20.19;100.00;0.0;3.11;228.56;0.00;0.00
07/02/2022;1:00 am;17.58;100.00;0.0;3.66;262.43;0.00;0.00
07/02/2022;2:00 am;10.67;100.00;0.0;;238.42;;0.00
07/02/2022;3:00 am;12.35;99.50;0.0;;221.96;;0.00
07/02/2022;4:00 am;10.48;100.00;0.0;0.28;182.20;0.00;0.00
07/02/2022;5:00 am;10.65;100.00;0.0;0.00;197.77;0.01;0.00
07/02/2022;6:00 am;10.54;100.00;0.0;0.64;215.72;1.60;20.15
07/02/2022;7:00 am;11.29;100.00;0.0;0.13;206.31;10.13;127.05
07/02/2022;8:00 am;13.94;100.00;0.0;1.45;171.55;90.20;314.35
07/02/2022;9:00 am;16.99;87.26;0.0;1.44;162.49;82.65;510.70
07/02/2022;10:00 am;19.23;66.48;0.0;2.01;166.98;38.82;688.00
07/02/2022;11:00 am;20.02;67.64;0.0;;166.98;;829.55
07/02/2022;12:00 pm;21.31;64.86;0.0;;173.49;;923.25
07/02/2022;1:00 pm;21.36;59.06;0.0;;217.74;;961.00
07/02/2022;2:00 pm;22.31;56.95;0.0;;200.32;;940.35
07/02/2022;3:00 pm;22.69;54.59;0.0;;218.36;;863.40
07/02/2022;4:00 pm;22.76;52.45;0.0;;244.75;;734.70
07/02/2022;5:00 pm;22.92;50.02;0.0;;224.34;;566.75
07/02/2022;6:00 pm;23.20;53.49;0.0;;228.91;;375.10
07/02/2022;7:00 pm;23.41;52.89;0.0;;223.46;;180.20
07/02/2022;8:00 pm;23.19;53.73;0.0;;231.47;;42.75
07/02/2022;9:00 pm;21.01;66.73;0.0;;157.21;;0.00
07/02/2022;10:00 pm;19.01;76.48;0.0;;92.20;;0.00
07/02/2022;11:00 pm;17.40;82.70;0.0;;177.19;;0.00
07/03/2022;12:00 am;16.07;88.27;0.0;;226.80;;0.00
07/03/2022;1:00 am;14.63;97.18;0.0;;289.71;;0.00
07/03/2022;2:00 am;14.48;93.60;0.0;;270.44;;0.00
07/03/2022;3:00 am;14.03;89.26;0.0;;286.36;;0.00
07/03/2022;4:00 am;13.63;87.99;0.0;;249.15;;0.00
07/03/2022;5:00 am;13.58;96.64;0.0;1.41;243.87;0.01;0.00
07/03/2022;6:00 am;13.08;100.00;0.0;1.51;213.26;1.93;19.75
07/03/2022;7:00 am;13.45;100.00;0.0;1.60;216.95;26.42;125.55
07/03/2022;8:00 am;14.88;100.00;0.0;2.27;226.89;42.65;311.85
07/03/2022;9:00 am;16.20;99.38;0.0;2.66;220.56;77.43;507.25
07/03/2022;10:00 am;17.47;84.90;0.0;3.56;262.35;15.48;679.70
07/03/2022;11:00 am;18.51;75.78;0.0;;257.95;;809.90
07/03/2022;12:00 pm;18.91;71.26;0.0;;272.46;;868.35
07/03/2022;1:00 pm;18.96;70.40;0.0;;260.23;;874.10
07/03/2022;2:00 pm;19.74;63.84;0.0;;294.37;;827.45
07/03/2022;3:00 pm;20.26;63.53;0.0;;259.62;;721.20
07/03/2022;4:00 pm;21.20;57.57;0.0;;265.60;;637.60
07/03/2022;5:00 pm;20.63;56.94;0.0;;295.95;;525.80
07/03/2022;6:00 pm;20.69;56.06;0.0;;299.74;;351.40
07/03/2022;7:00 pm;20.02;60.98;0.0;;95.37;;173.80
07/03/2022;8:00 pm;19.59;66.01;0.0;;248.62;;41.50
07/03/2022;9:00 pm;19.07;68.19;0.0;;99.68;;0.00
07/03/2022;10:00 pm;16.66;83.57;0.0;;329.83;;0.00
07/03/2022;11:00 pm;13.21;99.65;0.0;;276.86;;0.00
07/04/2022;12:00 am;11.96;100.00;0.0;;251.26;;0.00
07/04/2022;1:00 am;12.00;100.00;0.0;;261.64;;0.00
07/04/2022;2:00 am;11.87;100.00;0.0;0.00;197.68;0.00;0.00
07/04/2022;3:00 am;10.76;100.00;0.0;;262.61;;0.00
07/04/2022;4:00 am;10.51;100.00;0.0;1.44;212.20;0.00;0.00
07/04/2022;5:00 am;10.35;100.00;0.0;1.46;219.77;0.01;0.00
07/04/2022;6:00 am;10.48;100.00;0.0;1.83;213.87;1.84;19.90
07/04/2022;7:00 am;11.36;100.00;0.0;1.71;210.71;18.30;127.15
07/04/2022;8:00 am;13.23;100.00;0.0;1.93;207.63;43.73;316.40
07/04/2022;9:00 am;14.67;100.00;0.0;2.52;214.58;60.10;515.55
07/04/2022;10:00 am;16.91;88.00;0.0;2.78;192.39;169.77;687.50
07/04/2022;11:00 am;19.72;66.00;0.0;2.94;215.31;181.80;863.30
07/04/2022;12:00 pm;20.83;58.00;0.0;3.38;235.84;186.48;908.90
07/04/2022;1:00 pm;21.73;50.00;0.0;3.45;240.46;177.52;905.20
07/04/2022;2:00 pm;22.24;52.00;0.0;2.97;250.35;159.12;854.50
07/04/2022;3:00 pm;23.22;47.00;0.0;3.01;248.55;165.64;749.20
07/04/2022;4:00 pm;24.22;43.00;0.0;3.04;252.76;159.55;630.80
07/04/2022;5:00 pm;23.91;43.00;0.0;3.40;268.32;143.78;461.70
07/04/2022;6:00 pm;23.12;47.00;0.0;3.82;276.01;137.02;273.80
07/04/2022;7:00 pm;21.80;51.00;0.0;3.49;293.63;111.42;85.10
07/04/2022;8:00 pm;19.79;59.00;0.0;4.30;324.46;71.24;0.00
07/04/2022;9:00 pm;19.98;60.88;0.0;2.28;297.95;7.50;0.00
07/04/2022;10:00 pm;18.88;65.85;0.0;1.10;201.82;4.07;0.00
07/04/2022;11:00 pm;16.43;81.27;0.0;0.32;164.61;0.16;0.00
07/05/2022;12:00 am;13.07;99.14;0.0;0.52;232.44;0.00;0.00
07/05/2022;1:00 am;11.46;100.00;0.0;;195.22;;0.00
07/05/2022;2:00 am;11.00;100.00;0.0;1.54;215.19;0.00;0.00
07/05/2022;3:00 am;11.50;100.00;0.0;1.35;209.39;0.00;0.00
07/05/2022;4:00 am;10.79;100.00;0.0;1.15;209.74;0.00;0.00
07/05/2022;5:00 am;10.89;100.00;0.0;1.37;227.07;0.02;0.00
07/05/2022;6:00 am;10.96;100.00;0.0;0.87;223.46;2.07;19.60
07/05/2022;7:00 am;12.01;100.00;0.0;1.35;217.30;29.21;126.15
07/05/2022;8:00 am;14.19;100.00;0.0;1.86;214.05;77.31;315.05
07/05/2022;9:00 am;16.50;100.00;0.0;1.09;194.25;74.20;514.20
07/05/2022;10:00 am;18.38;95.88;0.0;1.59;219.24;53.01;694.30
07/05/2022;11:00 am;19.78;78.04;0.0;;259.27;;837.50
07/05/2022;12:00 pm;21.06;69.55;0.0;;284.25;;930.85
07/05/2022;1:00 pm;20.90;64.64;0.0;;272.99;;968.20
07/05/2022;2:00 pm;20.75;63.94;0.0;;293.76;;947.20
07/05/2022;3:00 pm;21.58;60.18;0.0;;330.27;;869.25
07/05/2022;4:00 pm;21.90;58.28;0.0;;319.79;;740.60
07/05/2022;5:00 pm;20.94;58.26;0.0;;161.26;;571.90
07/05/2022;6:00 pm;20.38;55.71;0.0;;244.93;;378.30
07/05/2022;7:00 pm;20.13;52.07;0.0;2.58;328.42;108.01;181.75
07/05/2022;8:00 pm;19.44;52.92;0.0;2.94;330.88;73.62;43.05
07/05/2022;9:00 pm;18.27;57.83;0.0;2.36;250.21;11.48;0.00
07/05/2022;10:00 pm;16.95;67.04;0.0;1.70;312.50;3.53;0.00
07/05/2022;11:00 pm;15.06;78.62;0.0;0.77;294.20;0.05;0.00
07/06/2022;12:00 am;13.17;91.07;0.0;0.27;157.92;0.00;0.00
07/06/2022;1:00 am;11.46;100.00;0.0;0.41;173.23;0.00;0.00
07/06/2022;2:00 am;10.92;100.00;0.0;0.00;182.82;0.00;0.00
07/06/2022;3:00 am;10.51;100.00;0.0;0.61;216.60;0.00;0.00
07/06/2022;4:00 am;11.08;100.00;0.0;0.29;202.00;0.00;0.00
07/06/2022;5:00 am;10.38;100.00;0.0;0.00;198.48;0.03;0.00
07/06/2022;6:00 am;9.59;100.00;0.0;0.30;232.35;3.94;19.60
07/06/2022;7:00 am;10.51;100.00;0.0;0.28;195.22;24.07;126.65
07/06/2022;8:00 am;13.56;99.31;0.0;0.00;154.49;14.99;316.45
07/06/2022;9:00 am;15.72;88.83;0.0;;184.31;;515.65
07/06/2022;10:00 am;17.32;78.24;0.0;;248.54;;694.70
07/06/2022;11:00 am;18.79;70.09;0.0;;187.22;;837.95
07/06/2022;12:00 pm;18.83;68.91;0.0;;251.88;;933.25
07/06/2022;1:00 pm;19.10;68.19;0.0;;260.85;;972.55
07/06/2022;2:00 pm;20.47;62.46;0.0;;252.58;;952.55
07/06/2022;3:00 pm;21.97;58.50;0.0;;156.86;;874.55
07/06/2022;4:00 pm;22.83;57.99;0.0;;249.24;;744.90
07/06/2022;5:00 pm;22.04;59.35;0.0;;235.69;;574.70
07/06/2022;6:00 pm;21.72;59.45;0.0;;223.90;;379.65
07/06/2022;7:00 pm;22.10;56.05;0.0;;319.71;;182.35
07/06/2022;8:00 pm;20.92;67.21;0.0;;315.57;;43.30
07/06/2022;9:00 pm;20.18;76.19;0.0;1.13;213.08;9.31;0.00
07/06/2022;10:00 pm;19.46;82.46;0.0;1.24;227.33;3.16;0.00
07/06/2022;11:00 pm;17.53;92.14;0.0;1.02;249.24;0.25;0.00
07/07/2022;12:00 am;17.37;98.69;0.0;1.74;211.49;0.00;0.00
07/07/2022;1:00 am;17.16;100.00;0.0;1.94;220.03;0.00;0.00
07/07/2022;2:00 am;17.24;100.00;0.0;2.48;228.21;0.00;0.00
07/07/2022;3:00 am;17.55;100.00;0.0;2.55;262.26;0.00;0.00
07/07/2022;4:00 am;17.52;100.00;0.0;2.40;245.37;0.00;0.00
07/07/2022;5:00 am;17.78;100.00;0.0;1.81;258.13;0.00;0.00
07/07/2022;6:00 am;18.13;97.77;0.0;2.34;283.11;0.39;18.95
07/07/2022;7:00 am;18.05;99.12;0.0;2.21;306.34;9.46;124.05
07/07/2022;8:00 am;16.58;99.79;0.2;2.86;309.15;15.25;311.95
07/07/2022;9:00 am;16.90;100.00;0.0;3.40;329.82;60.65;510.60
07/07/2022;10:00 am;18.28;88.35;0.0;3.79;328.77;105.96;689.45
07/07/2022;11:00 am;18.17;80.22;0.0;3.28;332.47;16.11;831.55
07/07/2022;12:00 pm;16.77;86.29;0.0;;172.87;;925.45
07/07/2022;1:00 pm;16.53;87.96;0.0;;103.46;;959.55
07/07/2022;2:00 pm;16.87;92.43;0.0;;242.64;;931.40
07/07/2022;3:00 pm;18.24;86.19;0.0;;93.08;;856.95
07/07/2022;4:00 pm;17.57;78.46;0.0;;268.68;;735.70
07/07/2022;5:00 pm;18.08;72.78;0.0;;184.66;;568.55
07/07/2022;6:00 pm;18.37;73.06;0.0;2.38;333.08;31.11;376.10
07/07/2022;7:00 pm;17.48;80.27;0.0;2.98;172.87;44.14;180.30
07/07/2022;8:00 pm;16.90;76.51;0.0;3.34;323.58;27.83;42.55
07/07/2022;9:00 pm;16.50;79.06;0.0;2.96;248.18;15.91;0.00
07/07/2022;10:00 pm;15.91;82.91;0.0;3.63;340.56;3.35;0.00
07/07/2022;11:00 pm;15.26;87.83;0.0;2.21;318.83;0.06;0.00
07/08/2022;12:00 am;14.43;87.79;0.0;1.48;301.06;0.00;0.00
07/08/2022;1:00 am;14.30;89.67;0.0;1.34;237.54;0.00;0.00
07/08/2022;2:00 am;11.52;98.95;0.0;0.54;214.31;0.00;0.00
07/08/2022;3:00 am;10.59;100.00;0.0;0.59;244.58;0.00;0.00
07/08/2022;4:00 am;9.61;100.00;0.0;1.11;212.46;0.00;0.00
07/08/2022;5:00 am;9.28;100.00;0.0;0.89;217.74;0.02;0.00
07/08/2022;6:00 am;8.85;100.00;0.0;0.56;192.93;2.57;18.80
07/08/2022;7:00 am;9.97;100.00;0.0;0.82;219.24;29.60;124.35
07/08/2022;8:00 am;12.66;100.00;0.0;1.67;219.24;89.59;313.60
07/08/2022;9:00 am;16.05;95.86;0.0;1.47;217.04;83.65;514.00
07/08/2022;10:00 am;17.79;82.09;0.0;0.97;183.35;55.57;694.00
07/08/2022;11:00 am;18.90;72.87;0.0;;178.07;;835.80
07/08/2022;12:00 pm;20.23;64.07;0.0;;109.62;;927.80
07/08/2022;1:00 pm;21.87;63.18;0.0;;211.06;;955.25
07/08/2022;2:00 pm;22.46;57.65;0.0;;35.11;;918.65
07/08/2022;3:00 pm;23.76;56.69;0.0;;198.74;;829.30
07/08/2022;4:00 pm;24.60;54.70;0.0;;104.96;;711.85
07/08/2022;5:00 pm;23.88;56.35;0.0;;40.38;;563.45
07/08/2022;6:00 pm;23.94;57.72;0.0;;151.50;;375.65
07/08/2022;7:00 pm;25.09;55.56;0.0;;134.08;;180.90
07/08/2022;8:00 pm;24.88;54.64;0.0;;205.42;;42.70
07/08/2022;9:00 pm;23.71;57.51;0.0;2.83;171.46;1.91;0.00
07/08/2022;10:00 pm;21.85;61.72;0.0;1.84;325.87;2.70;0.00
07/08/2022;11:00 pm;19.50;74.26;0.0;0.86;281.79;0.10;0.00
07/09/2022;12:00 am;17.44;96.24;0.0;0.21;277.83;0.00;0.00
07/09/2022;1:00 am;15.87;100.00;0.0;0.39;272.72;0.00;0.00
07/09/2022;2:00 am;14.78;100.00;0.0;0.58;242.82;0.00;0.00
07/09/2022;3:00 am;13.63;100.00;0.0;0.30;239.47;0.00;0.00
07/09/2022;4:00 am;15.03;100.00;0.0;1.47;253.46;0.00;0.00
07/09/2022;5:00 am;14.50;100.00;0.0;1.30;221.17;0.00;0.00
07/09/2022;6:00 am;13.96;100.00;0.0;0.29;226.89;1.25;18.25
07/09/2022;7:00 am;14.71;100.00;0.0;1.52;218.80;16.44;122.25
07/09/2022;8:00 am;16.93;100.00;0.0;1.54;229.01;72.17;308.95
07/09/2022;9:00 am;19.62;92.15;0.0;1.67;275.90;94.91;506.15
07/09/2022;10:00 am;20.99;84.95;0.0;2.03;296.31;109.15;687.25
07/09/2022;11:00 am;21.57;77.52;0.0;;245.01;;833.45
07/09/2022;12:00 pm;21.11;81.43;0.0;;262.96;;929.15
07/09/2022;1:00 pm;22.17;75.42;0.0;;184.48;;967.75
07/09/2022;2:00 pm;21.82;71.77;0.0;;173.31;;946.45
07/09/2022;3:00 pm;21.33;70.14;0.0;;257.42;;867.65
07/09/2022;4:00 pm;20.18;70.20;0.0;;104.87;;737.00
07/09/2022;5:00 pm;20.48;66.65;0.0;;117.19;;568.75
07/09/2022;6:00 pm;19.53;66.19;0.0;;17.24;;376.70
07/09/2022;7:00 pm;19.98;71.78;0.0;3.33;251.08;43.58;180.05
07/09/2022;8:00 pm;19.53;73.42;0.0;3.75;248.98;71.59;42.30
07/09/2022;9:00 pm;18.19;74.61;0.0;3.57;326.74;16.26;0.00
07/09/2022;10:00 pm;17.10;79.98;0.0;2.64;335.46;5.02;0.00
07/09/2022;11:00 pm;16.20;86.34;0.0;2.14;263.23;0.26;0.00
07/10/2022;12:00 am;15.53;94.50;0.0;2.31;244.40;0.00;0.00
07/10/2022;1:00 am;14.89;100.00;0.0;1.55;157.57;0.00;0.00
07/10/2022;2:00 am;13.73;100.00;0.0;0.82;297.89;0.00;0.00
07/10/2022;3:00 am;12.34;100.00;0.0;0.00;266.48;0.00;0.00
07/10/2022;4:00 am;11.29;100.00;0.0;0.00;196.54;0.00;0.00
07/10/2022;5:00 am;10.58;100.00;0.0;0.00;214.13;0.01;0.00
07/10/2022;6:00 am;9.68;100.00;0.0;1.00;207.10;1.82;18.15
07/10/2022;7:00 am;11.17;100.00;0.0;0.00;198.91;29.28;122.40
07/10/2022;8:00 am;14.21;100.00;0.0;0.00;227.77;81.04;311.45
07/10/2022;9:00 am;17.32;90.60;0.0;1.83;91.50;141.11;512.35
07/10/2022;10:00 am;18.78;79.24;0.0;1.83;183.43;112.44;693.00
07/10/2022;11:00 am;19.09;73.38;0.0;1.82;262.08;57.40;836.05
07/10/2022;12:00 pm;20.08;69.13;0.0;;121.58;;930.40
07/10/2022;1:00 pm;20.82;65.93;0.0;;47.33;;954.50
07/10/2022;2:00 pm;21.16;65.26;0.0;;99.77;;908.35
07/10/2022;3:00 pm;22.60;61.42;0.0;;45.31;;811.40
07/10/2022;4:00 pm;23.32;59.49;0.0;;111.73;;676.15
07/10/2022;5:00 pm;23.13;59.60;0.0;;54.81;;522.45
07/10/2022;6:00 pm;23.55;59.10;0.0;;29.65;;338.75
07/10/2022;7:00 pm;23.57;55.34;0.0;;104.16;;154.45
07/10/2022;8:00 pm;23.08;53.75;0.0;1.80;264.81;36.41;37.35
07/10/2022;9:00 pm;22.22;55.55;0.0;2.25;331.59;13.65;0.00
07/10/2022;10:00 pm;20.73;63.10;0.0;1.49;288.30;4.78;0.00
07/10/2022;11:00 pm;18.56;75.76;0.0;0.77;279.85;0.11;0.00
07/11/2022;12:00 am;18.57;79.90;0.0;1.68;252.05;0.00;0.00
07/11/2022;1:00 am;17.40;90.59;0.0;0.67;260.41;0.00;0.00
07/11/2022;2:00 am;15.97;100.00;0.0;0.29;216.16;0.00;0.00
07/11/2022;3:00 am;13.96;100.00;0.0;0.13;213.61;0.00;0.00
07/11/2022;4:00 am;13.24;100.00;0.0;0.00;187.74;0.00;0.00
07/11/2022;5:00 am;12.49;100.00;0.0;0.00;197.68;0.01;0.00
07/11/2022;6:00 am;12.30;100.00;0.0;0.00;215.10;2.78;17.25
07/11/2022;7:00 am;12.87;100.00;0.0;0.00;189.59;29.37;118.20
07/11/2022;8:00 am;16.85;100.00;0.0;1.56;160.20;86.60;302.60
07/11/2022;9:00 am;18.73;100.00;0.0;2.02;55.78;120.12;498.55
07/11/2022;10:00 am;20.30;87.98;0.0;2.00;90.09;89.71;657.00
07/11/2022;11:00 am;21.78;72.09;0.0;;132.23;;776.40
07/11/2022;12:00 pm;22.60;67.45;0.0;;40.73;;828.90
07/11/2022;1:00 pm;23.53;64.41;0.0;;113.49;;817.35
07/11/2022;2:00 pm;24.50;59.38;0.0;;36.16;;775.95
07/11/2022;3:00 pm;25.50;55.44;0.0;;56.48;;692.10
07/11/2022;4:00 pm;25.84;53.49;0.0;;76.45;;600.65
07/11/2022;5:00 pm;26.63;51.85;0.0;2.18;121.94;114.45;495.30
07/11/2022;6:00 pm;27.25;46.90;0.0;1.72;191.79;186.22;347.45
07/11/2022;7:00 pm;26.88;46.58;0.0;2.10;104.34;135.01;172.45
07/11/2022;8:00 pm;26.05;41.85;0.0;2.12;241.50;75.89;40.55
07/11/2022;9:00 pm;24.82;48.35;0.0;1.54;180.27;16.39;0.00
07/11/2022;10:00 pm;23.16;65.49;0.0;1.49;185.54;2.73;0.00
07/11/2022;11:00 pm;21.88;74.73;0.0;1.45;77.95;0.04;0.00
07/12/2022;12:00 am;20.63;87.35;0.0;0.85;122.73;0.00;0.00
07/12/2022;1:00 am;17.78;99.35;0.0;0.74;138.30;0.00;0.00
07/12/2022;2:00 am;17.99;100.00;0.0;1.17;122.46;0.00;0.00
07/12/2022;3:00 am;17.37;100.00;0.0;0.00;155.02;0.00;0.00
07/12/2022;4:00 am;15.72;100.00;0.0;0.62;179.92;0.00;0.00
07/12/2022;5:00 am;15.18;100.00;0.0;0.53;261.12;0.01;0.00
07/12/2022;6:00 am;15.22;100.00;0.0;0.90;149.03;2.64;16.85
07/12/2022;7:00 am;16.04;100.00;0.0;0.71;238.94;29.57;117.20
07/12/2022;8:00 am;17.46;100.00;0.0;0.69;122.11;47.07;302.05
07/12/2022;9:00 am;19.56;98.20;0.0;0.89;141.03;87.21;500.70
07/12/2022;10:00 am;21.42;83.98;0.0;1.84;150.44;29.03;680.90
07/12/2022;11:00 am;22.34;73.81;0.0;;179.83;;825.00
07/12/2022;12:00 pm;24.41;66.66;0.0;;168.83;;920.80
07/12/2022;1:00 pm;25.58;60.05;0.0;;164.25;;957.05
07/12/2022;2:00 pm;27.35;51.56;0.0;;160.56;;930.75
07/12/2022;3:00 pm;28.33;46.88;0.0;;215.37;;848.35
07/12/2022;4:00 pm;28.76;43.84;0.0;;173.23;;717.40
07/12/2022;5:00 pm;29.59;39.82;0.0;;201.91;;553.25
07/12/2022;6:00 pm;28.83;38.67;0.0;;232.70;;365.90
07/12/2022;7:00 pm;28.42;45.86;0.0;;229.36;;173.35
07/12/2022;8:00 pm;27.38;52.39;0.0;1.12;93.26;13.90;40.25
07/12/2022;9:00 pm;27.05;44.47;0.0;0.69;153.87;11.69;0.00
07/12/2022;10:00 pm;25.17;52.50;0.0;0.36;160.64;2.40;0.00
07/12/2022;11:00 pm;23.34;63.00;0.0;0.00;177.45;0.03;0.00
07/13/2022;12:00 am;21.99;75.19;0.0;1.17;184.93;0.00;0.00
07/13/2022;1:00 am;21.67;78.77;0.0;0.39;196.80;0.00;0.00
07/13/2022;2:00 am;22.60;65.31;0.0;1.32;217.21;0.00;0.00
07/13/2022;3:00 am;21.43;71.45;0.0;1.31;202.08;0.00;0.00
07/13/2022;4:00 am;21.44;70.44;0.0;1.44;195.22;0.00;0.00
07/13/2022;5:00 am;21.89;62.92;0.0;1.25;181.58;0.00;0.00
07/13/2022;6:00 am;21.15;66.92;0.0;1.23;199.62;0.37;38.00
07/13/2022;7:00 am;21.92;62.29;0.0;1.22;192.14;4.76;177.00
07/13/2022;8:00 am;21.90;68.42;0.0;1.24;241.85;21.77;377.00
07/13/2022;9:00 am;22.44;68.68;0.0;1.98;252.58;26.56;566.00
07/13/2022;10:00 am;22.46;70.60;0.0;;249.24;;731.50
07/13/2022;11:00 am;24.29;68.67;0.0;;287.95;;861.50
07/13/2022;12:00 pm;26.06;58.94;0.0;;277.83;;945.50
07/13/2022;1:00 pm;27.84;50.84;0.0;;225.48;;979.00
07/13/2022;2:00 pm;28.56;49.61;0.0;;264.81;;960.00
07/13/2022;3:00 pm;28.86;49.29;0.0;;315.31;;890.50
07/13/2022;4:00 pm;28.82;47.75;0.0;;165.48;;774.50
07/13/2022;5:00 pm;26.38;56.50;0.0;2.84;250.03;103.80;622.00
07/13/2022;6:00 pm;25.28;58.74;0.0;2.45;250.29;70.68;444.50
07/13/2022;7:00 pm;24.56;59.61;0.0;3.02;318.30;69.92;249.50
07/13/2022;8:00 pm;23.75;66.03;0.0;3.73;328.24;50.63;74.50
07/13/2022;9:00 pm;22.06;73.35;0.0;2.80;180.88;21.35;0.00
07/13/2022;10:00 pm;20.92;79.26;0.0;2.07;257.33;4.13;0.00
07/13/2022;11:00 pm;20.01;89.94;0.0;1.89;260.76;0.04;0.00
07/14/2022;12:00 am;19.25;99.09;0.0;1.97;196.72;0.00;0.00
07/14/2022;1:00 am;18.75;99.91;0.0;1.83;250.21;0.00;0.00
07/14/2022;2:00 am;18.29;100.00;0.0;1.67;36.25;0.00;0.00
07/14/2022;3:00 am;17.89;100.00;0.0;1.29;194.61;0.00;0.00
07/14/2022;4:00 am;17.73;100.00;0.0;1.09;185.10;0.00;0.00
07/14/2022;5:00 am;17.52;100.00;0.0;1.38;190.47;0.01;0.00
